Date,Bitcoin_Price,Growth,Class
2013-07-12,95.995,-0.012969425490911032,2
2013-07-13,94.75,0.03430079155672823,1
2013-07-14,98.0,-0.010102040816326478,2
2013-07-15,97.01,0.009895887021956434,1
2013-07-16,97.97,-0.009390629784627964,2
2013-07-17,97.05,-0.037497990726429634,2
2013-07-18,93.41082,-0.016414800769332754,2
2013-07-19,91.8775,0.001333297053141436,1
2013-07-20,92.0,-0.002304347826086992,2
2013-07-21,91.788,0.039307970540811484,1
2013-07-22,95.396,-0.03570380309446943,2
2013-07-23,91.99,0.04576584411349069,1
2013-07-24,96.2,0.002024428274428265,1
2013-07-25,96.39475,0.006278868921803293,1
2013-07-26,97.0,0.020618659793814467,1
2013-07-27,99.00001,0.020626361552892675,1
2013-07-28,101.04202,-0.02317867358550424,2
2013-07-29,98.7,0.06337943262411347,1
2013-07-30,104.95555,-0.0072940401913000755,2
2013-07-31,104.19,0.01929167866397932,1
2013-08-01,106.2,-0.02259877589453863,2
2013-08-02,103.80001,0.008425625392521586,1
2013-08-03,104.67459,0.0026311065560419957,1
2013-08-04,104.95,0.018425726536445915,1
2013-08-05,106.88378,-0.012010989880784598,2
2013-08-06,105.6,0.009090909090909167,1
2013-08-07,106.56,-0.03997747747747753,2
2013-08-08,102.3,0.0031086999022483302,1
2013-08-09,102.61802,0.0017733727468138229,1
2013-08-10,102.8,0.02135194552529184,1
2013-08-11,104.99498,0.02194257287348405,1
2013-08-12,107.29884,-0.0061402341348704035,2
2013-08-13,106.64,-0.0783945986496624,2
2013-08-14,98.28,0.0023402523402523807,1
2013-08-15,98.51,-0.004365039082326736,2
2013-08-16,98.08,0.009584013050570939,1
2013-08-17,99.02,0.030801858210462506,1
2013-08-18,102.07,-0.027138238463799317,2
2013-08-19,99.3,0.10523665659617325,1
2013-08-20,109.75,0.011480637813211892,1
2013-08-21,111.01,-0.005224754526619208,2
2013-08-22,110.43,-0.014851036855926836,2
2013-08-23,108.79,0.037779207647761735,1
2013-08-24,112.9,-0.03418954827280779,2
2013-08-25,109.04,0.07776962582538507,1
2013-08-26,117.52,0.014720898570456126,1
2013-08-27,119.25,-0.012830188679245293,2
2013-08-28,117.72,0.060057764186204614,1
2013-08-29,124.79,0.06378716243288719,1
2013-08-30,132.75,-0.059585687382297525,2
2013-08-31,124.84,0.04958346683755205,1
2013-09-01,131.03,-0.004426467221247138,2
2013-09-02,130.45,-0.0027596780375621715,2
2013-09-03,130.09,-0.04289338150511183,2
2013-09-04,124.51,-0.016625170669022627,2
2013-09-05,122.44,0.0015517804639006674,1
2013-09-06,122.63,-0.033596999102992665,2
2013-09-07,118.51,0.02658003544004718,1
2013-09-08,121.66,-0.02860430708531966,2
2013-09-09,118.18,0.05009307835505151,1
2013-09-10,124.1,0.035052377115229606,1
2013-09-11,128.45,-0.014869599065784216,2
2013-09-12,126.54,-0.01754385964912291,2
2013-09-13,124.32,0.009169884169884174,1
2013-09-14,125.46,-0.011238641798182661,2
2013-09-15,124.05,0.02829504232164454,1
2013-09-16,127.56,-0.0025870178739416613,2
2013-09-17,127.23,0.0936885954570463,1
2013-09-18,139.15,-0.10901904419690982,2
2013-09-19,123.98,-0.003871592192289111,2
2013-09-20,123.5,-0.0037246963562752532,2
2013-09-21,123.04,-0.00016254876462947198,2
2013-09-22,123.02,-0.003495366607055703,2
2013-09-23,122.59,0.0004894363324904337,1
2013-09-24,122.65,0.009783938035059019,1
2013-09-25,123.85,0.014129995962858298,1
2013-09-26,125.6,-0.007563694267515833,2
2013-09-27,124.65,0.02767749699157632,1
2013-09-28,128.1,-0.017954722872755638,2
2013-09-29,125.8,0.009618441971383212,1
2013-09-30,127.01,-0.17746634123297383,2
2013-10-01,104.47,0.11946013209533841,1
2013-10-02,116.95,-0.11201368106028224,2
2013-10-03,103.85,0.1700529610014445,1
2013-10-04,121.51,0.0007406797794419323,1
2013-10-05,121.6,-0.0032894736842104563,2
2013-10-06,121.2,0.021782178217821788,1
2013-10-07,123.84,0.01808785529715758,1
2013-10-08,126.08,-0.015545685279187768,2
2013-10-09,124.12,0.0219142765066065,1
2013-10-10,126.84,0.005439924314096481,1
2013-10-11,127.53,-0.0009409550693954721,2
2013-10-12,127.41,0.06498704968212857,1
2013-10-13,135.69,0.02616257646105101,1
2013-10-14,139.24,-0.029230106291295757,2
2013-10-15,135.17,0.060368424946364026,1
2013-10-16,143.33,0.05065234075211045,1
2013-10-17,150.59,-0.044159638754233385,2
2013-10-18,143.94,0.15124357371126865,1
2013-10-19,165.71,0.06855349707320008,1
2013-10-20,177.07,0.051109730615011076,1
2013-10-21,186.12,0.0743068987749838,1
2013-10-22,199.95,-0.0208552138034508,2
2013-10-23,195.78,0.04045357033404836,1
